setup
TCCR3B = 3
/setup
Roopsa_Ultrasonic_20cm
5456	2295	9180	0.00
5557	2295	9180	0.00
5656	2294	9176	0.00
5756	2301	9204	0.00
5857	2294	9176	0.00
5957	2302	9208	0.00
6057	2295	9180	0.00
6157	2295	9180	0.00
6257	2295	9180	0.00
6358	2301	9204	0.00
6457	2295	9180	0.00
6557	2294	9176	0.00
6658	2296	9184	0.00
6757	2295	9180	0.00
6857	2301	9204	0.00
6958	2295	9180	0.00
7057	2295	9180	0.00
7157	2301	9204	0.00
7258	2301	9204	0.00
7357	2301	9204	0.00
7457	2295	9180	0.00
7558	2301	9204	0.00
7657	2301	9204	0.00
7757	2301	9204	0.00
7858	2295	9180	0.00
7957	2295	9180	0.00
8057	2301	9204	0.00
8158	2301	9204	0.00
8257	2301	9204	0.00
8357	2301	9204	0.00
8458	2295	9180	0.00
8557	2301	9204	0.00
8657	2295	9180	0.00
8758	2295	9180	0.00
8858	2294	9176	0.00
8958	2295	9180	0.00
9058	2294	9176	0.00
9158	2295	9180	0.00
9259	2295	9180	0.00
9358	2295	9180	0.00
9458	2294	9176	0.00
9559	2295	9180	0.00
9658	2295	9180	0.00
9758	2301	9204	0.00
9859	2295	9180	0.00
9958	2294	9176	0.00
10058	2295	9180	0.00
10159	2301	9204	0.00
10258	2301	9204	0.00
10358	2295	9180	0.00
10459	2295	9180	0.00
10558	2301	9204	0.00
10658	2300	9200	0.00
10759	2294	9176	0.00
10858	2295	9180	0.00
10958	2300	9200	0.00
11059	2301	9204	0.00
11158	2300	9200	0.00
11258	2301	9204	0.00
11359	2301	9204	0.00
11458	2295	9180	0.00
11558	2301	9204	0.00
11659	2302	9208	0.00
11759	2301	9204	0.00
11859	2300	9200	0.00
11959	2301	9204	0.00
12059	2295	9180	0.00
12160	2300	9200	0.00
12259	2301	9204	0.00
12359	2301	9204	0.00
12460	2295	9180	0.00
12559	2294	9176	0.00
12659	2300	9200	0.00
12760	2294	9176	0.00
12859	2295	9180	0.00
12959	2294	9176	0.00
13060	2294	9176	0.00
13159	2301	9204	0.00
13259	2295	9180	0.00
13360	2295	9180	0.00
13459	2295	9180	0.00
13559	2301	9204	0.00
13660	2294	9176	0.00
13759	2294	9176	0.00
13859	2302	9208	0.00
13960	2294	9176	0.00
14059	2301	9204	0.00
14159	2295	9180	0.00
14260	2301	9204	0.00
14359	2301	9204	0.00
14459	2301	9204	0.00
14560	2296	9184	0.00
14659	2295	9180	0.00
14759	2301	9204	0.00
14859	2295	9180	0.00
14959	2300	9200	0.00
15059	2296	9184	0.00
15159	2295	9180	0.00
15259	2301	9204	0.00
15360	2294	9176	0.00
15459	2301	9204	0.00
15559	2295	9180	0.00
15660	2302	9208	0.00
15759	2301	9204	0.00
15859	2301	9204	0.00
15960	2295	9180	0.00
16059	2300	9200	0.00
16159	2300	9200	0.00
16260	2301	9204	0.00
16359	2295	9180	0.00
16459	2301	9204	0.00
16560	2295	9180	0.00
16659	2301	9204	0.00
16759	2295	9180	0.00
16860	2295	9180	0.00
16959	2294	9176	0.00
17059	2301	9204	0.00
17160	2295	9180	0.00
17259	2301	9204	0.00
17359	2294	9176	0.00
17460	2302	9208	0.00
17559	2295	9180	0.00
17659	2301	9204	0.00
17760	2294	9176	0.00
17859	2294	9176	0.00
17959	2300	9200	0.00
18059	2301	9204	0.00
18159	2295	9180	0.00
18259	2294	9176	0.00
18356	1714	6856	0.00
18459	2301	9204	0.00
18556	1720	6880	0.00
18659	2295	9180	0.00
18759	2296	9184	0.00
18857	1740	6960	0.00
18956	1695	6780	0.00
19056	1715	6860	0.00
19160	2289	9156	0.00
19259	2296	9184	0.00
19359	2302	9208	0.00
19460	2295	9180	0.00
19559	2295	9180	0.00
19659	2302	9208	0.00
19760	2296	9184	0.00
19859	2301	9204	0.00
19959	2296	9184	0.00
20060	2302	9208	0.00
20159	2302	9208	0.00
20259	2295	9180	0.00
20360	2295	9180	0.00
20459	2296	9184	0.00
20559	2302	9208	0.00
20660	2296	9184	0.00
20759	2296	9184	0.00
20859	2296	9184	0.00
20960	2296	9184	0.00
21059	2296	9184	0.00
21159	2296	9184	0.00
21259	2296	9184	0.00
21359	2302	9208	0.00
21459	2295	9180	0.00
21559	2295	9180	0.00
21659	2295	9180	0.00
21760	2302	9208	0.00
21859	2296	9184	0.00
21959	2295	9180	0.00
22060	2295	9180	0.00
22159	2295	9180	0.00
22259	2296	9184	0.00
22360	2295	9180	0.00
22459	2295	9180	0.00
22559	2296	9184	0.00
22660	2295	9180	0.00
22759	2295	9180	0.00
22859	2295	9180	0.00
22960	2296	9184	0.00
23059	2295	9180	0.00
23159	2296	9184	0.00
23260	2295	9180	0.00
23359	2296	9184	0.00
23459	2295	9180	0.00
23560	2296	9184	0.00
23659	2295	9180	0.00
23759	2302	9208	0.00
23860	2295	9180	0.00
23959	2295	9180	0.00
24059	2296	9184	0.00
24160	2301	9204	0.00
24259	2302	9208	0.00
24359	2296	9184	0.00
24459	2295	9180	0.00
24559	2296	9184	0.00
24659	2295	9180	0.00
24759	2296	9184	0.00
24859	2295	9180	0.00
24960	2301	9204	0.00
25059	2295	9180	0.00
25159	2295	9180	0.00
25260	2295	9180	0.00
25359	2295	9180	0.00
25459	2301	9204	0.00
25560	2295	9180	0.00
25659	2295	9180	0.00
25759	2295	9180	0.00
25860	2301	9204	0.00
25959	2301	9204	0.00
26059	2294	9176	0.00
26160	2302	9208	0.00
26259	2295	9180	0.00
26359	2301	9204	0.00
26460	2295	9180	0.00
26559	2295	9180	0.00
26659	2295	9180	0.00
26760	2302	9208	0.00
26859	2302	9208	0.00
26959	2295	9180	0.00
27060	2301	9204	0.00
27159	2301	9204	0.00
27259	2295	9180	0.00
27360	2296	9184	0.00
27459	2295	9180	0.00
27559	2300	9200	0.00
27659	2301	9204	0.00
27759	2295	9180	0.00
27859	2296	9184	0.00
27959	2295	9180	0.00
28059	2302	9208	0.00
28160	2295	9180	0.00
28259	2295	9180	0.00
28359	2301	9204	0.00
28460	2301	9204	0.00
28559	2301	9204	0.00
28659	2295	9180	0.00
28760	2301	9204	0.00
28859	2301	9204	0.00
28959	2295	9180	0.00
29060	2301	9204	0.00
29159	2301	9204	0.00
29259	2295	9180	0.00
29360	2301	9204	0.00
29459	2296	9184	0.00
29559	2301	9204	0.00
29660	2295	9180	0.00
29759	2294	9176	0.00
29859	2301	9204	0.00
29960	2301	9204	0.00
30059	2301	9204	0.00
30159	2296	9184	0.00
30260	2302	9208	0.00
30359	2301	9204	0.00
30457	1758	7032	0.00
30560	2296	9184	0.00
30659	2295	9180	0.00
30759	2301	9204	0.00
30857	1733	6932	0.00
30959	2295	9180	0.00
31059	2301	9204	0.00
31159	2296	9184	0.00
31259	2302	9208	0.00
31360	2295	9180	0.00
31459	2295	9180	0.00
31559	2295	9180	0.00
31660	2302	9208	0.00
31759	2302	9208	0.00
31859	2296	9184	0.00
31960	2302	9208	0.00
32059	2301	9204	0.00
32159	2296	9184	0.00
32260	2295	9180	0.00
32359	2295	9180	0.00
32459	2296	9184	0.00
32560	2261	9044	0.00
32656	1728	6912	0.00
32757	1900	7600	0.00
32857	1721	6884	0.00
32957	1759	7036	0.00
33056	1571	6284	0.00
33155	1036	4144	0.00
33259	2296	9184	0.00
33354	1037	4148	0.00
33454	942	3768	0.00
33553	962	3848	0.00
33653	965	3860	0.00
33754	944	3776	0.00
33853	917	3668	0.00
33959	2302	9208	0.00
34059	2301	9204	0.00
34159	2302	9208	0.00
34259	2302	9208	0.00
34359	2301	9204	0.00
34459	2302	9208	0.00
34560	2302	9208	0.00
34659	2295	9180	0.00
34759	2302	9208	0.00
34860	2302	9208	0.00
34959	2301	9204	0.00
35059	2302	9208	0.00
35160	2302	9208	0.00
35259	2301	9204	0.00
35359	2302	9208	0.00
35460	2302	9208	0.00
35559	2295	9180	0.00
35659	2301	9204	0.00
35760	2302	9208	0.00
35859	2301	9204	0.00
35959	2301	9204	0.00
36060	2302	9208	0.00
36159	2308	9232	0.00
36259	2301	9204	0.00
36360	2296	9184	0.00
