setup
TCCR3B = 3
/setup
Roopsa_Ultrasonic_20cm
0	0.00	3826	190	760	14.28		
1	0.00	3927	190	760	14.28		
2	0.00	4026	190	760	14.28		
3	0.00	4126	190	760	14.28		
4	0.00	4227	190	760	14.28		
5	14.28	4327	190	760	14.28		
5	14.28	4427	190	760	14.28		
5	14.28	4527	190	760	14.28		
5	14.28	4627	190	760	14.28		
5	14.28	4727	190	760	14.28		
5	14.28	4827	190	760	14.28		
5	14.28	4927	190	760	14.28		
5	14.28	5027	190	760	14.28		
5	14.28	5127	190	760	14.28		
5	14.28	5227	190	760	14.28		
5	14.28	5327	190	760	14.28		
5	14.28	5427	190	760	14.28		
5	14.28	5527	190	760	14.28		
5	14.28	5627	190	760	14.28		
5	14.28	5727	190	760	14.28		
5	14.28	5827	190	760	14.28		
5	14.28	5927	190	760	14.28		
5	14.28	6027	190	760	14.28		
5	14.28	6127	190	760	14.28		
5	14.28	6227	190	760	14.28		
5	14.28	6327	190	760	14.28		
5	14.28	6427	190	760	14.28		
5	14.28	6528	190	760	14.28		
5	14.28	6627	190	760	14.28		
5	14.28	6727	190	760	14.28		
5	14.28	6828	190	760	14.28		
5	14.28	6927	190	760	14.28		
5	14.28	7027	190	760	14.28		
5	14.28	7128	190	760	14.28		
5	14.28	7227	190	760	14.28		
5	14.28	7327	190	760	14.28		
5	14.28	7427	190	760	14.28		
5	14.28	7527	190	760	14.28		
5	14.28	7627	94	376	7.57		
5	14.28	7727	158	632	12.04		
5	7.57	7826	46	184	4.22		
5	7.57	7926	46	184	4.22		
5	4.22	8026	40	160	3.80		
5	4.22	8126	56	224	4.92		
5	3.80	8226	42	168	3.94		
5	3.80	8326	55	220	4.85		
5	3.94	8427	88	352	7.15		
5	3.94	8527	73	292	6.10		
5	4.85	8626	54	216	4.78		
5	6.10	8727	86	344	7.01		
5	4.78	8827	93	372	7.50		
5	4.78	8928	351	1404	25.53		
5	7.01	9028	332	1328	24.20		
5	7.50	9128	332	1328	24.20		
5	24.20	9227	160	640	12.18		
5	24.20	9327	293	1172	21.47		
5	12.18	9427	294	1176	21.54		
5	12.18	9527	313	1252	22.87		
5	21.47	9627	173	692	13.09		
5	21.54	9728	178	712	13.44		
5	13.09	9827	307	1228	22.45		
5	13.09	9927	287	1148	21.06		
5	13.44	10028	287	1148	21.06		
5	21.06	10127	237	948	17.56		
5	21.06	10228	358	1432	26.02		
5	17.56	10327	59	236	5.13		
5	17.56	10427	190	760	14.28		
5	5.13	10527	190	760	14.28		
5	5.13	10627	190	760	14.28		
5	14.28	10727	190	760	14.28		
5	14.28	10827	190	760	14.28		
5	14.28	10927	190	760	14.28		
5	14.28	11027	190	760	14.28		
5	14.28	11127	190	760	14.28		
5	14.28	11227	190	760	14.28		
5	14.28	11327	190	760	14.28		
5	14.28	11427	190	760	14.28		
5	14.28	11527	190	760	14.28		
5	14.28	11627	190	760	14.28		
5	14.28	11727	190	760	14.28		
5	14.28	11827	190	760	14.28		
5	14.28	11927	190	760	14.28		
5	14.28	12027	190	760	14.28		
5	14.28	12127	196	784	14.70		
