setup
TCCR3B = 3
/setup
Roopsa_Ultrasonic_20cm
464	555	2220	39.78
564	556	2224	39.85
664	556	2224	39.85
764	556	2224	39.85
864	556	2224	39.85
964	556	2224	39.85
1064	555	2220	39.78
1164	555	2220	39.78
1264	555	2220	39.78
1364	556	2224	39.85
1464	555	2220	39.78
1564	555	2220	39.78
1665	555	2220	39.78
1764	555	2220	39.78
1864	555	2220	39.78
1965	555	2220	39.78
2064	555	2220	39.78
2164	555	2220	39.78
2265	555	2220	39.78
2364	555	2220	39.78
2464	555	2220	39.78
2564	555	2220	39.78
2664	555	2220	39.78
2764	555	2220	39.78
2864	555	2220	39.78
2964	555	2220	39.78
3064	555	2220	39.78
3164	555	2220	39.78
3264	555	2220	39.78
3364	555	2220	39.78
3464	555	2220	39.78
3564	555	2220	39.78
3664	555	2220	39.78
3764	555	2220	39.78
3864	555	2220	39.78
3964	556	2224	39.85
4064	555	2220	39.78
4164	556	2224	39.85
4264	555	2220	39.78
4364	556	2224	39.85
4464	555	2220	39.78
4564	555	2220	39.78
4664	555	2220	39.78
4764	556	2224	39.85
4865	555	2220	39.78
4964	555	2220	39.78
5064	555	2220	39.78
5165	555	2220	39.78
5264	555	2220	39.78
5364	555	2220	39.78
5465	555	2220	39.78
5564	555	2220	39.78
5664	555	2220	39.78
5764	555	2220	39.78
5864	556	2224	39.85
5964	553	2212	39.64
6064	558	2232	39.99
6164	557	2228	39.92
6264	559	2236	40.06
6364	568	2272	40.69
6464	515	2060	36.98
6564	468	1872	33.70
6663	425	1700	30.70
6763	392	1568	28.39
6863	369	1476	26.78
6963	345	1380	25.11
7063	337	1348	24.55
7163	339	1356	24.69
7263	320	1280	23.36
7363	314	1256	22.94
7463	312	1248	22.80
7563	296	1184	21.68
7663	297	1188	21.75
7763	292	1168	21.40
7863	287	1148	21.06
7963	277	1108	20.36
8064	276	1104	20.29
8163	267	1068	19.66
8263	273	1092	20.08
8364	274	1096	20.15
8463	276	1104	20.29
8563	268	1072	19.73
8664	274	1096	20.15
8763	274	1096	20.15
8863	272	1088	20.01
8963	274	1096	20.15
9063	267	1068	19.66
9163	268	1072	19.73
9263	268	1072	19.73
9363	269	1076	19.80
9463	268	1072	19.73
9563	269	1076	19.80
9663	270	1080	19.87
9763	264	1056	19.45
9863	271	1084	19.94
9963	266	1064	19.59
10063	265	1060	19.52
10163	279	1116	20.50
10263	272	1088	20.01
10363	271	1084	19.94
10463	270	1080	19.87
10563	264	1056	19.45
10663	270	1080	19.87
10763	270	1080	19.87
10863	263	1052	19.38
10963	269	1076	19.80
11063	263	1052	19.38
11163	270	1080	19.87
11264	269	1076	19.80
11363	263	1052	19.38
11463	269	1076	19.80
11564	270	1080	19.87
11663	270	1080	19.87
11763	270	1080	19.87
11864	270	1080	19.87
11963	271	1084	19.94
12063	270	1080	19.87
12163	270	1080	19.87
12263	270	1080	19.87
12363	271	1084	19.94
12463	270	1080	19.87
12563	270	1080	19.87
12663	271	1084	19.94
12763	270	1080	19.87
12863	270	1080	19.87
12963	270	1080	19.87
13063	270	1080	19.87
13163	270	1080	19.87
13263	270	1080	19.87
13363	270	1080	19.87
13463	270	1080	19.87
13563	270	1080	19.87
13663	270	1080	19.87
13763	270	1080	19.87
13863	271	1084	19.94
13963	271	1084	19.94
14063	271	1084	19.94
14163	265	1060	19.52
14263	271	1084	19.94
14363	271	1084	19.94
14464	271	1084	19.94
14563	271	1084	19.94
14663	271	1084	19.94
14764	272	1088	20.01
14863	271	1084	19.94
14963	271	1084	19.94
15064	271	1084	19.94
15163	271	1084	19.94
15263	271	1084	19.94
15363	271	1084	19.94
15463	271	1084	19.94
15563	271	1084	19.94
15663	271	1084	19.94
15763	272	1088	20.01
15863	271	1084	19.94
15963	271	1084	19.94
16063	271	1084	19.94
16163	271	1084	19.94
16263	271	1084	19.94
16363	272	1088	20.01
16463	271	1084	19.94
16563	271	1084	19.94
16663	271	1084	19.94
16763	271	1084	19.94
16863	271	1084	19.94
16963	271	1084	19.94
17063	271	1084	19.94
17163	271	1084	19.94
17263	271	1084	19.94
17363	271	1084	19.94
17463	271	1084	19.94
17563	271	1084	19.94
17664	271	1084	19.94
17763	271	1084	19.94
17863	271	1084	19.94
17964	271	1084	19.94
18063	271	1084	19.94
18163	271	1084	19.94
18264	271	1084	19.94
18363	271	1084	19.94
18463	271	1084	19.94
18563	271	1084	19.94
18663	271	1084	19.94
18763	271	1084	19.94
18863	271	1084	19.94
18963	271	1084	19.94
19063	271	1084	19.94
19163	271	1084	19.94
19263	272	1088	20.01
19363	271	1084	19.94
19463	271	1084	19.94
19563	271	1084	19.94
19663	271	1084	19.94
19763	271	1084	19.94
19863	271	1084	19.94
19963	272	1088	20.01
20063	271	1084	19.94
20163	271	1084	19.94
20263	271	1084	19.94
20363	271	1084	19.94
20463	271	1084	19.94
20563	271	1084	19.94
20663	271	1084	19.94
20763	271	1084	19.94
20864	271	1084	19.94
