setup
TCCR3B = 3
/setup
Jolie_Ultrasonic_20cm
485	555	2220	0.00
585	555	2220	0.00
686	555	2220	0.00
785	555	2220	0.00
885	555	2220	0.00
986	555	2220	0.00
1086	554	2216	0.00
1186	554	2216	0.00
1286	555	2220	0.00
1386	555	2220	0.00
1486	555	2220	0.00
1586	555	2220	0.00
1686	555	2220	0.00
1786	555	2220	0.00
1886	555	2220	0.00
1986	555	2220	0.00
2086	555	2220	0.00
2186	555	2220	0.00
2286	555	2220	0.00
2386	555	2220	0.00
2486	555	2220	0.00
2586	555	2220	0.00
2686	555	2220	0.00
2786	555	2220	0.00
2886	561	2244	0.00
2987	561	2244	0.00
3086	555	2220	0.00
3186	555	2220	0.00
3287	561	2244	0.00
3386	561	2244	0.00
3486	555	2220	0.00
3587	555	2220	0.00
3686	561	2244	0.00
3786	561	2244	0.00
3887	561	2244	0.00
3987	561	2244	0.00
4087	561	2244	0.00
4187	561	2244	0.00
4287	555	2220	0.00
4387	555	2220	0.00
4487	554	2216	0.00
4587	554	2216	0.00
4687	555	2220	0.00
4787	554	2216	0.00
4887	554	2216	0.00
4987	554	2216	0.00
5087	554	2216	0.00
5187	554	2216	0.00
5287	555	2220	0.00
5387	554	2216	0.00
5487	554	2216	0.00
5587	554	2216	0.00
5687	555	2220	0.00
5787	554	2216	0.00
5888	554	2216	0.00
5987	554	2216	0.00
6087	554	2216	0.00
6188	554	2216	0.00
6287	554	2216	0.00
6387	554	2216	0.00
6488	554	2216	0.00
6587	554	2216	0.00
6687	554	2216	0.00
6788	554	2216	0.00
6888	555	2220	0.00
6988	554	2216	0.00
7088	555	2220	0.00
7188	554	2216	0.00
7288	554	2216	0.00
7388	554	2216	0.00
7488	555	2220	0.00
7588	554	2216	0.00
7688	554	2216	0.00
7788	554	2216	0.00
7888	554	2216	0.00
7988	554	2216	0.00
8088	554	2216	0.00
8188	554	2216	0.00
8288	554	2216	0.00
8388	554	2216	0.00
8488	554	2216	0.00
8588	561	2244	0.00
8688	554	2216	0.00
8788	555	2220	0.00
8888	554	2216	0.00
8988	562	2248	0.00
9089	554	2216	0.00
9188	554	2216	0.00
9288	561	2244	0.00
9389	554	2216	0.00
9488	561	2244	0.00
9588	554	2216	0.00
9689	555	2220	0.00
9788	555	2220	0.00
9888	554	2216	0.00
9988	554	2216	0.00
10088	554	2216	0.00
10188	554	2216	0.00
10288	554	2216	0.00
10388	561	2244	0.00
10488	555	2220	0.00
10588	554	2216	0.00
10688	561	2244	0.00
10788	554	2216	0.00
10888	554	2216	0.00
10988	554	2216	0.00
11088	554	2216	0.00
11188	554	2216	0.00
11288	554	2216	0.00
11388	561	2244	0.00
11488	554	2216	0.00
11588	561	2244	0.00
11688	561	2244	0.00
11788	555	2220	0.00
11888	554	2216	0.00
11988	561	2244	0.00
12088	561	2244	0.00
12188	561	2244	0.00
12289	554	2216	0.00
12388	554	2216	0.00
12488	555	2220	0.00
12589	554	2216	0.00
12688	554	2216	0.00
12788	555	2220	0.00
12889	561	2244	0.00
12988	555	2220	0.00
13088	554	2216	0.00
13188	554	2216	0.00
13288	555	2220	0.00
13388	554	2216	0.00
13488	554	2216	0.00
13588	555	2220	0.00
13688	554	2216	0.00
13788	554	2216	0.00
13888	554	2216	0.00
13988	555	2220	0.00
14088	555	2220	0.00
14188	555	2220	0.00
14288	554	2216	0.00
14388	554	2216	0.00
14488	555	2220	0.00
14588	554	2216	0.00
14688	554	2216	0.00
14788	554	2216	0.00
14888	554	2216	0.00
14988	555	2220	0.00
15088	554	2216	0.00
15188	554	2216	0.00
15288	555	2220	0.00
15388	554	2216	0.00
15489	555	2220	0.00
15588	554	2216	0.00
15688	554	2216	0.00
15789	554	2216	0.00
15888	554	2216	0.00
15988	555	2220	0.00
16089	554	2216	0.00
16188	554	2216	0.00
16288	554	2216	0.00
16388	562	2248	0.00
16488	554	2216	0.00
16588	554	2216	0.00
16688	554	2216	0.00
16788	561	2244	0.00
16888	554	2216	0.00
16988	554	2216	0.00
17088	555	2220	0.00
17188	555	2220	0.00
17288	554	2216	0.00
17388	555	2220	0.00
17488	554	2216	0.00
17588	555	2220	0.00
17688	554	2216	0.00
17788	554	2216	0.00
17888	554	2216	0.00
17988	555	2220	0.00
18088	555	2220	0.00
18188	555	2220	0.00
18288	554	2216	0.00
18388	554	2216	0.00
18488	555	2220	0.00
18588	554	2216	0.00
18689	554	2216	0.00
18788	554	2216	0.00
18888	555	2220	0.00
18989	554	2216	0.00
19088	555	2220	0.00
19188	555	2220	0.00
19289	555	2220	0.00
19388	554	2216	0.00
19488	554	2216	0.00
19588	555	2220	0.00
19688	555	2220	0.00
19788	555	2220	0.00
19888	555	2220	0.00
19988	555	2220	0.00
20088	555	2220	0.00
20188	555	2220	0.00
20288	555	2220	0.00
20388	555	2220	0.00
20488	556	2224	0.00
20588	555	2220	0.00
20688	555	2220	0.00
20788	555	2220	0.00
20888	554	2216	0.00
20988	554	2216	0.00
21088	556	2224	0.00
21188	557	2228	0.00
21288	557	2228	0.00
21388	558	2232	0.00
