	0.00
2449	0.00	0.00	0.00	0.00	0.00
2464	0.00	0.00	0.00	0.00	0.00
2481	0.00	0.00	0.00	0.00	0.00
2497	0.00	0.00	0.00	0.00	0.00
2512	0.00	0.00	0.00	0.00	0.00
2529	0.00	0.00	0.00	0.00	0.00
2545	0.00	0.00	0.00	0.00	0.00
2561	0.00	0.00	0.00	0.00	0.00
2577	0.00	0.00	0.00	0.00	0.00
2592	0.00	0.00	0.00	0.00	0.00
2609	0.00	0.00	0.00	0.00	0.00
2625	0.00	0.00	0.00	0.00	0.00
2640	0.00	0.00	0.00	0.00	0.00
2657	0.00	0.00	0.00	0.00	0.00
2673	0.00	0.00	0.00	0.00	0.00
2689	0.00	0.00	0.00	0.00	0.00
2705	0.00	0.00	0.00	0.00	0.00
2720	0.00	0.00	0.00	0.00	0.00
2737	0.00	0.00	0.00	0.00	0.00
2753	0.00	0.00	0.00	0.00	0.00
2768	0.00	0.00	0.00	0.00	0.00
2785	0.04	0.00	0.00	0.06	2.35
2801	0.14	0.00	0.00	-0.06	6.11
2817	0.25	0.00	-0.00	-0.06	7.05
2833	0.37	-0.00	-0.00	0.00	7.52
2849	0.49	-0.00	-0.00	0.00	7.52
2865	0.61	-0.00	-0.00	0.00	7.52
2881	0.73	-0.00	-0.00	0.00	7.52
2896	0.86	-0.00	-0.00	0.00	8.46
2913	0.98	-0.00	-0.00	0.00	7.52
2929	1.12	-0.00	-0.00	0.00	8.46
2945	1.26	-0.00	-0.00	0.00	8.46
2961	1.40	-0.00	-0.00	-0.06	8.93
2977	1.54	-0.00	-0.00	0.06	8.93
2993	1.68	-0.00	-0.00	0.00	8.46
3009	1.81	-0.00	-0.00	0.00	8.46
3024	1.96	-0.00	-0.00	0.00	9.40
3041	2.10	-0.00	-0.00	-0.06	8.93
3057	2.25	-0.00	-0.00	0.06	8.93
3073	2.39	-0.00	-0.00	0.06	8.93
3089	2.54	-0.00	-0.00	-0.13	9.40
3105	2.68	-0.00	-0.00	0.06	8.93
3121	2.84	-0.00	-0.00	-0.06	9.87
3137	2.98	-0.00	-0.00	0.00	8.46
3152	3.13	-0.00	-0.00	0.00	9.40
3169	3.28	-0.00	-0.00	0.13	9.40
3185	3.42	-0.00	-0.00	-0.06	8.93
3201	3.57	-0.00	-0.00	0.00	9.40
3217	3.73	-0.00	-0.00	-0.06	9.87
3232	3.88	-0.00	-0.00	0.00	9.40
3249	4.02	-0.00	-0.00	0.06	8.93
3265	4.16	-0.00	-0.00	-0.06	8.93
3280	4.32	-0.01	-0.00	0.06	9.87
3297	4.47	-0.01	-0.00	0.00	9.40
3313	4.61	-0.01	-0.00	-0.06	8.93
3329	4.77	-0.01	-0.00	0.06	9.87
3345	4.92	-0.01	-0.00	0.00	9.40
3361	5.07	-0.01	-0.00	-0.06	8.93
3377	5.22	-0.01	-0.00	0.00	9.40
3393	5.37	-0.01	-0.00	0.06	9.87
3408	5.52	-0.01	-0.00	0.00	9.40
3425	5.67	-0.01	-0.00	-0.06	8.93
3441	5.82	-0.01	-0.00	0.00	9.40
3457	5.98	-0.01	-0.00	0.06	9.87
3473	6.13	-0.01	-0.00	0.00	9.40
3489	6.27	-0.01	-0.00	-0.06	8.93
3505	6.42	-0.01	-0.00	0.00	9.40
3521	6.58	-0.01	-0.00	0.06	9.87
3536	6.73	-0.01	-0.00	0.00	9.40
3553	6.87	-0.01	-0.00	-0.06	8.93
3569	7.02	-0.01	-0.00	0.00	9.40
3585	7.18	-0.01	-0.00	0.06	9.87
3601	7.33	-0.01	-0.00	0.00	9.40
3617	7.47	-0.01	-0.00	-0.06	8.93
3633	7.63	-0.01	-0.00	0.06	9.87
3649	7.78	-0.01	-0.00	0.00	9.40
3664	7.92	-0.01	-0.00	-0.06	8.93
3681	8.07	-0.01	-0.00	0.00	9.40
3697	8.23	-0.01	-0.00	0.06	9.87
3713	8.38	-0.01	-0.00	0.00	9.40
3729	8.53	-0.01	-0.00	0.00	9.40
3745	8.67	-0.01	-0.00	-0.06	8.93
3761	8.83	-0.01	-0.00	0.06	9.87
3777	8.98	-0.01	-0.00	0.00	9.40
3792	9.12	-0.01	-0.00	-0.06	8.93
3809	9.28	-0.01	-0.00	0.06	9.87
3825	9.43	-0.01	-0.00	0.00	9.40
3841	9.58	-0.01	-0.00	-0.06	8.93
3857	9.73	-0.01	-0.00	0.06	9.87
3872	9.88	-0.01	-0.00	0.00	9.40
3889	10.03	-0.01	-0.00	0.00	9.40
3905	10.18	-0.01	-0.00	-0.06	8.93
3920	10.34	-0.01	-0.00	0.00	10.33
3937	10.49	-0.01	-0.00	0.06	8.93
3953	10.64	-0.01	-0.00	0.00	9.40
3969	10.78	-0.01	-0.00	-0.06	8.93
3985	10.94	-0.01	-0.00	0.06	9.87
4001	11.09	-0.02	-0.00	0.00	9.40
4017	11.24	-0.02	-0.00	0.00	9.40
4033	11.39	-0.02	-0.00	0.00	9.40
4048	11.54	-0.02	-0.00	0.00	9.40
4065	11.69	-0.02	-0.00	0.00	9.40
4081	11.84	-0.02	-0.00	0.00	9.40
4097	11.99	-0.02	-0.00	0.00	9.40
4113	12.14	-0.02	-0.00	0.00	9.40
4129	12.28	-0.02	-0.00	-0.06	8.93
4145	12.44	-0.02	-0.00	0.06	9.87
4161	12.59	-0.02	-0.00	0.00	9.40
4176	12.74	-0.02	-0.00	0.00	9.40
4193	12.89	-0.02	-0.00	0.00	9.40
4209	13.04	-0.02	-0.00	0.00	9.40
4225	13.19	-0.02	-0.00	0.00	9.40
4241	13.34	-0.02	-0.00	0.00	9.40
4257	13.49	-0.02	-0.00	0.00	9.40
4273	13.65	-0.02	-0.00	-0.06	9.87
4289	13.79	-0.02	-0.00	0.06	8.93
4304	13.94	-0.02	-0.00	0.00	9.40
4321	14.09	-0.02	-0.00	0.00	9.40
4337	14.24	-0.02	-0.00	0.00	9.40
4353	14.39	-0.02	-0.00	0.00	9.40
4369	14.54	-0.02	-0.00	0.00	9.40
4384	14.69	-0.02	-0.00	0.00	9.40
4401	14.84	-0.02	-0.00	0.00	9.40
4417	14.99	-0.02	-0.00	0.00	9.40
4432	15.15	-0.02	-0.00	0.00	9.40
4449	15.30	-0.02	-0.00	0.00	9.40
4465	15.45	-0.02	-0.00	0.00	9.40
4481	15.60	-0.02	-0.00	0.00	9.40
4497	15.75	-0.02	-0.00	0.00	9.40
4513	15.90	-0.02	-0.00	0.00	9.40
4529	16.05	-0.02	-0.00	0.00	9.40
4545	16.20	-0.02	-0.00	0.00	9.40
4560	16.35	-0.02	-0.00	0.00	9.40
4577	16.50	-0.02	-0.00	0.00	9.40
4593	16.65	-0.02	-0.00	0.00	9.40
4609	16.80	-0.02	-0.00	0.00	9.40
4625	16.95	-0.02	-0.00	0.00	9.40
4640	17.10	-0.02	-0.00	0.00	9.40
4657	17.25	-0.02	-0.00	0.00	9.40
4673	17.40	-0.02	-0.00	0.00	9.40
4688	17.56	-0.02	-0.00	-0.06	9.87
4705	17.71	-0.02	0.00	0.13	9.40
4721	17.85	-0.02	-0.00	-0.06	8.93
4737	18.00	-0.02	-0.00	0.00	9.40
4753	18.15	-0.02	-0.00	0.00	9.40
4769	18.30	-0.02	-0.00	0.00	9.40
4785	18.46	-0.02	0.00	0.06	9.87
4801	18.60	-0.02	-0.00	-0.06	8.93
4816	18.75	-0.02	-0.00	0.00	9.40
4833	18.91	-0.02	0.00	0.06	9.87
4849	19.05	-0.02	-0.00	-0.06	8.93
4865	19.20	-0.02	-0.00	0.00	9.40
4881	19.35	-0.02	-0.00	0.00	9.40
4897	19.51	-0.02	0.00	0.06	9.87
4913	19.66	-0.02	-0.00	-0.06	8.93
4929	19.81	-0.02	-0.00	0.00	9.40
4944	19.96	-0.02	-0.00	0.00	9.40
4961	20.11	-0.02	0.00	0.06	9.87
4977	20.26	-0.02	-0.00	-0.06	8.93
4993	20.41	-0.02	-0.00	0.00	9.40
5009	20.56	-0.02	-0.00	0.00	9.40
5025	20.71	-0.02	0.00	0.06	9.87
5041	20.86	-0.02	-0.00	-0.06	8.93
5057	21.01	-0.02	-0.00	0.00	9.40
5072	21.16	-0.03	-0.00	0.00	9.40
5089	21.32	-0.03	0.00	0.06	9.87
5105	21.46	-0.03	-0.00	-0.06	8.93
5121	21.61	-0.03	-0.00	0.00	9.40
5137	21.76	-0.03	-0.00	0.00	9.40
5153	21.92	-0.03	0.00	0.06	9.87
5169	22.06	-0.03	-0.00	-0.06	8.93
5185	22.21	-0.03	-0.00	0.00	9.40
5200	22.36	-0.03	-0.00	0.00	9.40
5217	22.52	-0.03	0.00	0.06	9.87
5233	22.66	-0.03	-0.00	-0.06	8.93
5249	22.81	-0.03	-0.00	0.00	9.40
5265	22.96	-0.03	-0.00	0.00	9.40
5281	23.12	-0.03	0.00	0.06	9.87
5297	23.26	-0.03	-0.00	-0.06	8.93
5313	23.41	-0.03	-0.00	0.00	9.40
5328	23.57	-0.03	-0.00	-0.06	9.87
5345	23.71	-0.03	-0.00	0.06	8.93
5361	23.86	-0.03	-0.00	0.00	9.40
5377	24.02	-0.03	0.00	0.06	9.87
5393	24.16	-0.03	-0.00	-0.06	8.93
5409	24.32	-0.03	-0.00	0.00	9.40
5425	24.47	-0.03	-0.00	0.00	9.40
5441	24.62	-0.03	-0.00	0.00	9.40
5456	24.77	-0.03	0.00	0.06	9.87
5473	24.92	-0.03	-0.00	-0.06	8.93
5489	25.07	-0.03	-0.00	0.00	9.40
5505	25.22	-0.03	-0.00	0.00	9.40
5521	25.37	-0.03	0.00	0.06	9.87
5537	25.52	-0.03	-0.00	-0.06	8.93
5553	25.67	-0.03	-0.00	0.00	9.40
5569	25.82	-0.03	-0.00	0.00	9.40
5584	25.97	-0.03	-0.00	0.00	9.40
5601	26.13	-0.03	0.00	0.06	9.87
5617	26.27	-0.03	-0.00	-0.06	8.93
5633	26.42	-0.03	-0.00	0.00	9.40
5649	26.58	-0.03	-0.00	-0.06	9.87
5665	26.73	-0.03	0.00	0.13	9.40
5681	26.87	-0.03	-0.00	-0.06	8.93
5697	27.02	-0.03	-0.00	0.00	9.40
5712	27.17	-0.03	-0.00	0.00	9.40
5729	27.33	-0.03	0.00	0.06	9.87
5745	27.47	-0.03	-0.00	-0.06	8.93
5761	27.62	-0.03	-0.00	0.00	9.40
5777	27.77	-0.03	-0.00	0.00	9.40
5793	27.93	-0.03	0.00	0.06	9.87
5809	28.07	-0.03	-0.00	-0.06	8.93
5825	28.22	-0.03	-0.00	0.00	9.40
5840	28.37	-0.03	-0.00	0.00	9.40
5857	28.52	-0.03	-0.00	0.00	9.40
5873	28.67	-0.03	-0.00	0.00	9.40
5889	28.83	-0.03	0.00	0.06	9.87
5905	28.98	-0.03	-0.00	-0.06	8.93
5921	29.13	-0.03	-0.00	0.00	9.40
5937	29.28	-0.03	-0.00	0.00	9.40
5953	29.43	-0.03	-0.00	0.00	9.40
5968	29.58	-0.03	-0.00	0.00	9.40
5985	29.73	-0.03	-0.00	0.00	9.40
6001	29.88	-0.03	-0.00	0.00	9.40
6017	30.03	-0.03	-0.00	0.00	9.40
6033	30.18	-0.03	-0.00	0.00	9.40
6049	30.34	-0.03	0.00	0.06	9.87
6065	30.48	-0.03	-0.00	-0.06	8.93
6081	30.63	-0.03	-0.00	0.00	9.40
6096	30.78	-0.03	-0.00	0.00	9.40
6113	30.93	-0.03	-0.00	0.00	9.40
6129	31.08	-0.03	-0.00	0.00	9.40
6145	31.23	-0.03	-0.00	0.00	9.40
6161	31.38	-0.03	-0.00	0.00	9.40
6176	31.53	-0.03	-0.00	0.00	9.40
6193	31.68	-0.03	-0.00	0.00	9.40
6209	31.83	-0.03	-0.00	0.00	9.40
6224	31.98	-0.03	-0.00	0.00	9.40
6241	32.13	-0.03	-0.00	0.00	9.40
6257	32.28	-0.04	-0.00	0.00	9.40
6273	32.43	-0.04	-0.00	0.00	9.40
6289	32.58	-0.04	-0.00	0.00	9.40
6304	32.73	-0.04	-0.00	0.00	9.40
6321	32.88	-0.04	-0.00	0.00	9.40
6337	33.03	-0.04	-0.00	0.00	9.40
6352	33.18	-0.04	-0.00	0.00	9.40
6369	33.33	-0.04	-0.00	0.00	9.40
6385	33.49	-0.04	-0.00	0.00	9.40
6401	33.64	-0.04	-0.00	0.00	9.40
6417	33.79	-0.04	-0.00	0.00	9.40
6432	33.94	-0.04	-0.00	0.00	9.40
6449	34.09	-0.04	-0.00	0.00	9.40
6465	34.24	-0.04	-0.00	0.00	9.40
6480	34.39	-0.04	-0.00	0.00	9.40
6497	34.54	-0.04	-0.00	0.00	9.40
6513	34.69	-0.04	-0.00	0.00	9.40
6529	34.84	-0.04	-0.00	0.00	9.40
6545	34.99	-0.04	-0.00	0.00	9.40
6560	35.14	-0.04	-0.00	0.00	9.40
6577	35.29	-0.04	-0.00	0.00	9.40
6593	35.44	-0.04	-0.00	0.00	9.40
6608	35.59	-0.04	-0.00	0.00	9.40
6625	35.74	-0.04	-0.00	0.00	9.40
6641	35.89	-0.04	-0.00	0.00	9.40
6657	36.04	-0.04	-0.00	0.00	9.40
6673	36.19	-0.04	-0.00	0.00	9.40
6688	36.34	-0.04	-0.00	0.00	9.40
6705	36.49	-0.04	-0.00	0.00	9.40
6721	36.63	-0.04	-0.00	-0.06	8.93
6736	36.79	-0.04	-0.00	0.06	9.87
6753	36.94	-0.04	-0.00	0.00	9.40
6769	37.09	-0.04	-0.00	0.00	9.40
6785	37.24	-0.04	-0.00	0.00	9.40
6801	37.39	-0.04	0.00	0.06	8.93
6817	37.54	-0.04	-0.00	-0.06	9.87
6833	37.69	-0.04	-0.00	0.00	9.40
6849	37.84	-0.04	-0.00	-0.06	8.93
6864	37.99	-0.04	-0.00	0.06	9.87
6881	38.15	-0.04	-0.00	0.00	9.40
6897	38.30	-0.04	-0.00	0.00	9.40
6913	38.45	-0.04	-0.00	0.00	9.40
6929	38.59	-0.04	-0.00	-0.06	8.93
6944	38.74	-0.04	-0.00	0.00	9.40
6961	38.90	-0.04	-0.00	0.06	9.87
6977	39.05	-0.04	-0.00	0.00	9.40
6992	39.19	-0.04	0.00	0.06	8.93
7009	39.35	-0.04	-0.00	-0.06	9.87
7025	39.49	-0.04	-0.00	-0.06	8.93
7041	39.64	-0.04	-0.00	0.00	9.40
7057	39.80	-0.04	-0.00	0.06	9.87
7072	39.95	-0.04	-0.00	0.00	9.40
7089	40.10	-0.04	-0.00	0.00	9.40
7105	40.25	-0.04	-0.00	0.00	9.40
7120	40.39	-0.04	-0.00	-0.06	8.93
7137	40.54	-0.04	-0.00	0.00	9.40
7153	40.70	-0.04	-0.00	0.06	9.87
7169	40.85	-0.04	-0.00	0.00	9.40
7185	40.99	-0.05	0.00	0.06	8.93
7201	41.15	-0.05	-0.00	-0.06	9.87
7217	41.30	-0.05	-0.00	0.00	9.40
7233	41.44	-0.05	-0.00	-0.06	8.93
7248	41.60	-0.05	-0.00	0.06	9.87
7265	41.75	-0.05	-0.00	0.00	9.40
7281	41.89	-0.05	-0.00	0.00	8.46
7297	42.05	-0.05	-0.00	0.00	10.33
7313	42.20	-0.05	-0.00	0.00	9.40
7329	42.35	-0.05	-0.00	-0.06	8.93
7345	42.50	-0.05	-0.00	0.06	9.87
7361	42.65	-0.05	-0.00	0.00	9.40
7376	42.80	-0.05	-0.00	-0.06	8.93
7393	42.96	-0.05	-0.00	0.06	9.87
7409	43.11	-0.05	-0.00	0.00	9.40
7425	43.25	-0.05	-0.00	-0.06	8.93
7441	43.41	-0.05	-0.00	0.06	9.87
7456	43.56	-0.05	-0.00	0.00	9.40
7473	43.70	-0.05	-0.00	-0.06	8.93
7489	43.86	-0.05	-0.00	0.06	9.87
7504	44.01	-0.05	-0.00	0.00	9.40
7521	44.15	-0.05	-0.00	-0.06	8.93
7537	44.30	-0.05	-0.00	0.00	9.40
7553	44.46	-0.05	-0.00	0.06	9.87
7569	44.60	-0.05	0.00	0.06	8.93
7585	44.76	-0.05	-0.00	-0.06	9.87
7601	44.90	-0.05	-0.00	-0.06	8.93
7617	45.05	-0.05	-0.00	0.00	9.40
7632	45.21	-0.05	-0.00	0.06	9.87
7649	45.36	-0.05	-0.00	0.00	9.40
7665	45.51	-0.05	-0.00	0.00	9.40
7681	45.65	-0.05	-0.00	-0.06	8.93
7697	45.81	-0.05	-0.00	0.06	9.87
7712	45.96	-0.05	-0.00	0.00	9.40
7729	46.10	-0.05	-0.00	-0.06	8.93
7745	46.26	-0.05	-0.00	0.06	9.87
7760	46.41	-0.05	-0.00	0.00	9.40
7777	46.56	-0.05	-0.00	-0.06	8.93
7793	46.71	-0.05	-0.00	0.06	9.87
7809	46.86	-0.05	-0.00	0.00	9.40
7825	47.01	-0.05	-0.00	-0.06	8.93
7841	47.16	-0.05	-0.00	0.06	9.87
